VIN,price,Stock #,Mileage,Cab Type,Drivetrain,Fuel Type,Transmission,Color,Vehicle Trim,Rear Wheels,Cab-to-Axle
1GCRTEEN3K1116130,38987.0,LL6311,23686,Extended,4x4,Gasoline,8-Speed Automatic,Black,4WD ZR2,SRW,36
1GTU9BED5LZ229515,Call for Pricing,CH900,22998,Crew,4x4,Gasoline,8-Speed Automatic,Summit White,SLE,SRW,42
3TMCZ5AN2JM187217,38987.0,LL6092,43523,Double,4x4,Gasoline,6-Speed Automatic w/OD,Super White,SR,,
1GT49TE73LF232382,62987.0,CH830,8617,Crew,4x4,Gasoline,6-Speed Automatic,Summit White,SLE,,55
1GT12SEY6KF216329,69987.0,CH770,35842,Crew,4x4,Diesel,6-Speed Automatic,Quicksilver Metallic,Denali,SRW,42
1FT7W2B64KEF97850,50987.0,CH760,19880,Crew,4x4,Gasoline,6-Speed Automatic w/OD,Oxford White,XLT,SRW,56
1GTU9BED8LZ228603,Call for Pricing,CH910,19697,Crew,4x4,Gasoline,8-Speed Automatic,Summit White,SLE,SRW,42
1GCVKPEC8EZ129828,19987.0,LL5911,134864,Double,4x4,Flex Fuel,6-Speed Automatic,Summit White,Work Truck,SRW,42
1GTU9BED4KZ304123,48987.0,CH810,7766,Crew,4x4,Gasoline,8-Speed Automatic,Summit White,SLE,SRW,42
1GT12SEG3JF158704,47987.0,CH850,66007,Crew,4x4,Flex Fuel,6-Speed Automatic,Summit White,SLE,SRW,42
3GCUKSECXJG430769,39987.0,LL5171,63482,Crew,4x4,Gasoline,8-Speed Automatic,Graphite Metallic,LTZ,SRW,42
1FT8W3BT1HED18413,65987.0,LL6611,36926,Crew,4x4,Diesel,6-Speed Automatic w/OD,Shadow Black,Lariat,SRW,56
1GTU9CED0KZ400451,48987.0,CH860,15904,Crew,4x4,Gasoline,8-Speed Automatic,Dark Sky Metallic,Elevation,SRW,33
1GTU9DED4KZ374829,Call for Pricing,CH930,32928,Crew,4x4,Gasoline,8-Speed Automatic,Quicksilver Metallic,SLT,SRW,33
3GCUKREC9FG250375,28987.0,LL6561,109000,Crew,4x4,Gasoline,6-Speed Automatic,Silver Ice Metallic,LT,SRW,42
1FTFW1ET1CFA62915,19987.0,CH520,132728,Super,4x4,Gasoline,6-Speed Automatic,Blue,XLT,SRW,
1GTU9DED5KZ322318,50987.0,CH880,35736,Crew,4x4,Gasoline,8-Speed Automatic,Quicksilver Metallic,SLT,SRW,33
3GCUKREC8GG381721,36987.0,CH71,58491,Crew,4x4,Gasoline,6-Speed Automatic,Black,LT,SRW,33
3GCPYCEF1KG176379,47987.0,UC450,20521,Crew,4x4,Gasoline,6-Speed Automatic,Red Hot,Custom Trail Boss,SRW,33
1C6RR7MTXHS773950,39987.0,CH820,72590,Crew,4x4,Gasoline,8-Speed Automatic w/OD,Bright White Clearcoat,Sport,SRW,
1FT7X2B64JEB77372,43987.0,CH750,63830,Super,4x4,Gasoline,6-Speed Automatic w/OD,White,XLT,SRW,56
1FT8W3B63GEB35944,44987.0,CH730,28509,Crew,4x4,Gasoline,6-Speed Automatic w/OD,Oxford White,XLT,SRW,
1GT49REY0LF150265,77987.0,CH870,31859,Crew,4x4,Diesel,10-Speed Automatic,White Frost Tricoat,Denali,SRW,42
1D7RV1CP8BS624391,Call for Pricing,LL6581,156216,Crew,4x4,Flex Fuel,5-Speed Automatic w/OD,Bright White,ST,,
1GT42WCG9JF187583,Call for Pricing,CH920,32438,Crew,4x4,Flex Fuel,6-Speed Automatic,Summit White,SLE,,56
1GTV2MEC4JZ202072,40987.0,CH840,22321,Double,4x4,Gasoline,6-Speed Automatic,Onyx Black,SLE,SRW,42
1GT12REY8KF118282,69987.0,UC480,11412,Crew,4x4,Diesel,6-Speed Automatic,Ebony Twilight Metallic,SLT,SRW,42
1FTEW1CB7MFA54440,38885.0,14414,,SuperCrew,4x2,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,,SRW,
1N6BA1F49JN549526,42900.0,14396A,13337,Crew,4x4,Diesel,6-Speed Automatic,Pearl White,SV,,
1FTFW1RG9JFE25861,63900.0,204321A,46093,SuperCrew,4x4,Gasoline,10-Speed Automatic,Oxford White,Raptor,SRW,
1FTER4FH4LLA89025,41065.0,204558,,SuperCrew,AWD,Gasoline,10-Speed SelectShift Automatic Transmission,Iconic Silver,,SRW,
1GT42VCG7HF170494,45999.0,14443A,17524,Crew,4x4,Flex Fuel,6-Speed Automatic with Overdrive,Summit White,Base,,56
1FTFX1CT8EFB70175,20990.0,14604A1,91322,Super,4x2,Gasoline,6-Speed Automatic Electronic,Gold,XLT,SRW,
1FTEX1CB5MKD34006,37325.0,14607,,Super,4x2,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,,SRW,
1FTMF1CB7MKD56698,32995.0,14452,,Regular,4x2,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,,SRW,
1FTFW1ET1CKD66138,20900.0,P4843,123588,Super,4x4,Gasoline,6-Speed Automatic Electronic,White,XLT,SRW,
1FTER4FH8MLD45460,44525.0,D45460,,SuperCrew,4x4,Gasoline,Electronic Ten-Speed Automatic Transmission,Velocity Blue,,SRW,
1FTER4FHXMLD33388,38365.0,14450,,SuperCrew,4x4,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,,SRW,
1FTMF1CB3MKD66029,32915.0,14423,,Regular,4x2,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,,SRW,
1FT8W3BT9MED71726,66390.0,14395,,Crew,4x4,Diesel,TorqShift 10-speed Automatic Transmission,Iconic Silver,,SRW,
1FTFW1E80MKD83168,55945.0,14475,,SuperCrew,4x4,Gasoline,Electronic Ten-Speed Automatic Transmission,Iconic Silver,,SRW,
1FTEX1EP3MFA54442,42380.0,14416,,Super,4x4,Gasoline,Electronic Ten-Speed Automatic Transmission,Stone Gray,,SRW,
1FTEX1EP2MKE05428,48475.0,14455,,Super,4x4,Gasoline,Electronic Ten-Speed Automatic Transmission,Oxford White,,SRW,
1FTER4FH1MLD33389,38475.0,14451,,SuperCrew,4x4,Gasoline,Electronic Ten-Speed Automatic Transmission,Shadow Black,,SRW,
1FTFW1E85MFA03590,73500.0,219300,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray,PLATINUM 4WD SC157,SRW,
1FTER4FHXMLD03890,36555.0,219414T,,SuperCrew,4x4,Gasoline,Automatic,Oxford White,XL 4WD SUPERCREW 5 BOX,SRW,
1FTER4FH1MLD24319,39115.0,219472T,,SuperCrew,4x4,Gasoline,Automatic,Oxford White,XLT 4WD SUPERCREW 5 BOX,SRW,
1FTER4FH6KLA41959,34121.0,CV1337,26153,SuperCrew,4x4,Gasoline,Automatic,Silver,,SRW,
1C6SRFTT1KN739334,44565.0,P13991,30423,Crew,4x4,Gasoline,Automatic,Gray,sport,SRW,
3C6UR5DL4MG572786,57587.0,T1R254,,Crew,4x4,Diesel,,Olive Green Pearl-Coat Exterior Paint,Big Horn,SRW,
1FTEW1EP9HKD56723,30269.0,Y3321,67076,SuperCrew,4x4,Gasoline,,Oxford White,,SRW,
1C6RR7TT2KS714805,35997.0,Y3288,35749,Crew,4x4,Gasoline,,Bright White,SLT,SRW,
1FTFW1E87MFA91364,69995.0,219432T,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XLT 4WD SC145,SRW,
1FTFW1E80MFA28476,48305.0,219395T,,SuperCrew,4x4,Gasoline,Automatic,Velocity Blue Metallic,XL 4WD SUPERCREW 5.5 BOX,SRW,
1FTFX1EF1FFD13332,29689.0,219412A,77017,Super,4x4,Gasoline,Automatic,Ingot Silver Metallic,XLT,SRW,
1FTEW1EG5FFB74460,35777.0,219400A,77770,SuperCrew,4x4,Gasoline,Automatic,Gray,Lariat,SRW,
1FT8W3B63KEE61963,57992.0,D7208,31795,Crew,4x4,Gasoline,,Blue,LARIAT,SRW,
3C63R3JL0MG574992,75045.0,T1R269,,Crew,4x4,Diesel,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
1FTER1FHXMLD18579,37120.0,219399,,Super,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XLT 4WD SC,SRW,
1FTER1FH3MLD04099,36725.0,219325,,Super,4x4,Gasoline,Automatic,Velocity Blue Metallic,XLT 4WD SC,SRW,
1FT7W2BT5HEC25237,73477.0,209649A,58804,Crew,4x4,Diesel,Automatic,Black,LARIAT F250,SRW,56
1FTER4FH3KLA56970,35887.0,209618TA,19291,SuperCrew,4x4,Gasoline,Automatic,White,XLT,SRW,
3GCUYGED2MG230266,56225.0,2180205,,Crew,4x4,Gasoline,Automatic,Iridescent Pearl Tricoat,LTZ,SRW,
1GCHTBEN9M1209926,31285.0,2190240,,Extended,4x4,Gasoline,Automatic,Summit White,4WD Work Truck,SRW,36
1GCRYDED0KZ353436,Call for Pricing,2180189B,3057,Double,4x4,Gasoline,Automatic,Black,LT,SRW,42
1GCVKRECXGZ380929,33995.0,10453TA2,37526,Double,4x4,Gasoline,,Silver Ice,LT,SRW,
5TFUM5F18JX074987,34495.0,T1R320TA,59873,Double,4x4,Gasoline,,Silver,SR,,
1FTER4FH0MLD24358,36860.0,219413,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XLT 4WD SUPERCREW 5 BOX,SRW,
1FTFW1E84MFA54210,60355.0,219415,,SuperCrew,4x4,Gasoline,Automatic,Velocity Blue,LARIAT 4WD SC157,SRW,
1FTER4FH6KLA41959,33636.0,CV1337,26153,SuperCrew,4x4,Gasoline,Automatic,Silver,,SRW,
3C6UR5DL7KG637465,56997.0,D7234,22891,Crew,4x4,Diesel,,Maximum Steel Metallic Clearcoat,Big Horn,SRW,
1C6SRFFT9MN504470,49990.0,T1R313T,,Crew,4x4,Gasoline,,Diamond Black Crystal Pearl-Coat Exterior Paint,Big Horn/Lone Star,SRW,
3TMLU4EN5FM167201,31992.0,D7198A,52265,Double,4x4,Gasoline,,Blue,Base,,
5TFHY5F16HX608181,38538.0,P13995,72244,Crew,4x4,Gasoline,Automatic,Gray,Limited,,
3GCUKRER7JG176967,38450.0,P13992,24711,Crew,4x4,Gasoline,Automatic,Red Hot,LT,SRW,33
1FTEW1EG1JFC47154,39777.0,219311B,49550,SuperCrew,4x4,Gasoline,Automatic,Brown,,SRW,
3GTU2NEC6HG417982,46990.0,P11400,28465,Crew,4x4,Gasoline,Automatic,Quicksilver Metallic,SLT,SRW,33
3GCPYAEHXMG256708,34485.0,2180219,,Crew,4x4,Gasoline,Automatic,Summit White,Work Truck,SRW,
3C63R3JL6MG574995,75045.0,T1R264,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
1C6RR7NM6GS229774,36992.0,C1278,44337,Crew,4x4,Diesel,,Bright White Clearcoat,Laramie,SRW,
1C6SRFHM8MN703306,74104.0,T1R351,,Crew,4x4,,,Diamond Black Crystal Pearl-Coat Exterior Paint,Limited,SRW,
1FTEW1E47LFA50384,66920.0,209696T,,SuperCrew,4x4,,Automatic,Oxford White,LARIAT 4WD SPRC145,SRW,
1FTFW1E86MFA28577,57875.0,219420T,,SuperCrew,4x4,Gasoline,Automatic,Velocity Blue Metallic,XLT 4WD SC145,SRW,
1FT8W2BT0MEC43899,104580.0,219352,,Crew,4x4,Diesel,Automatic,Agate Black Metallic,LARIAT 4WD CREW CAB 6.75,SRW,56
1FTER4FHXLLA99834,43348.0,209682,,SuperCrew,4x4,Gasoline,Automatic,White Platinum Metallic Tri-Coat,LARIAT,SRW,
1FT7W2BT5HEC25237,73477.0,209649A,58804,Crew,4x4,Diesel,Automatic,Black,LARIAT F250,SRW,56
1FT7W2BT3GEC03140,62000.0,P11439,36767,Crew,4x4,Diesel,Automatic,Ingot Silver Metallic,Lariat,SRW,
3GCUYEELXMG173469,71767.0,2180092,,Crew,4x4,Gasoline,Automatic,Black,RST,SRW,
1C6SRFJT8MN677310,51392.0,T1R228,,Crew,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
1C6SRFJT9MN688171,52280.0,T1R248,,Crew,4x4,Gasoline,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
1FTER1FH4MLD18576,34490.0,219380,,Super,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XLT 4WD SC,SRW,
1FT8W3BT5MEC48845,62530.0,219391T,,Crew,4x4,Diesel,Automatic,Velocity Blue Metallic,XLT 4WD CC 160,SRW,56
1FTEW1E40LKE97341,62650.0,209687T,,SuperCrew,4x4,,Automatic,Iconic Silver,LARIAT 4WD SPRC145,SRW,
1GC4KXEY3KF221093,71990.0,P11478,26711,Crew,4x4,Diesel,Automatic,Graphite Metallic,LTZ,SRW,42
1C6SRFU90MN902223,113590.0,T1R232,,Crew,4x4,Gasoline,,Flame Red Clear-Coat Exterior Paint,TRX,SRW,
3C6UR5FL8MG561318,Call for Pricing,T1R350T,,Crew,4x4,,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
1FTFX1ET8DKF53861,19967.0,P14012,145661,Super,4x4,Gasoline,Automatic,White,FX4,SRW,
3TMDZ5BN6JM046699,36485.0,209621TA,74381,Double,4x4,Gasoline,Automatic,Gray,TRD Sport,,
1FTER4FH3KLA56970,35887.0,209618TA,19291,SuperCrew,4x4,Gasoline,Automatic,White,XLT,SRW,
1FTEW1EG5FFB74460,35777.0,219400A,77770,SuperCrew,4x4,Gasoline,Automatic,Gray,Lariat,SRW,
1C6SRFFT1MN670420,47819.0,T1R352,,Crew,4x4,,,Granite Crystal Metallic Clear-Coat Exterior Paint,Big Horn/Lone Star,SRW,
1FTEW1EG3JKC35417,43854.0,209672TA,23266,SuperCrew,4x4,Gasoline,Automatic,Magma Red,FB,SRW,
1FTFX1ET8DKF53861,19967.0,P14012,145661,Super,4x4,Gasoline,Automatic,White,FX4,SRW,
5TFHY5F16HX608181,38538.0,P13995,72244,Crew,4x4,Gasoline,Automatic,Gray,Limited,,
3GCUKRER7JG176967,38450.0,P13992,24711,Crew,4x4,Gasoline,Automatic,Red Hot,LT,SRW,33
3GCUYEET7MG166799,69243.0,2180090,,Crew,4x4,Diesel,Automatic,Shadow Gray Metallic,RST,SRW,
1C6SRFFTXLN113410,39974.0,D7191,22168,Crew,4x4,Gasoline,,Flame Red Clearcoat,Big Horn,SRW,
1N6AA0EC5EN502174,26640.0,J11089A,81674,Crew,4x4,Gasoline,,Glacier White,SV,,
1FTEX1EP3MKD18430,44000.0,219332,,Super,4x4,Gasoline,Automatic,Space White Metallic,XL 4WD SC145,SRW,
1FTEW1EG3JKC35417,43854.0,209672TA,23266,SuperCrew,4x4,Gasoline,Automatic,Magma Red,FB,SRW,
1FTFX1EF1FFD13332,29689.0,219412A,77017,Super,4x4,Gasoline,Automatic,Ingot Silver Metallic,XLT,SRW,
1FTEW1EG1JFC47154,39777.0,219311B,49550,SuperCrew,4x4,Gasoline,Automatic,Brown,,SRW,
3GCUKREC9HG222370,40990.0,P11351,21710,Crew,4x4,Flex Fuel,Automatic,Pepperdust Metallic,LT,SRW,33
1C6SRFHT3MN682615,67059.0,T1R275,,Crew,4x4,Gasoline,,Diamond Black Crystal Pearl-Coat Exterior Paint,Limited,SRW,
1FTER4FH4MLD18580,38220.0,219398,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XLT 4WD SUPERCREW 5 BOX,SRW,
3TMDZ5BN6JM046699,36485.0,209621TA,74381,Double,4x4,Gasoline,Automatic,Gray,TRD Sport,,
1C6SRFTT1KN739334,44565.0,P13991,30423,Crew,4x4,Gasoline,Automatic,Gray,sport,SRW,
1GCRYDED2LZ339944,42580.0,2800499,,Double,4x4,Gasoline,Automatic,Silver Ice Metallic,LT,SRW,42
3C63R3ELXDG578638,45333.0,T1R261A,101010,Crew,4x4,Diesel,,Mineral Gray Metallic,Laramie,SRW,
1FTFW1E81MFA61583,70080.0,219418,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray,LARIAT 4WD SC145,SRW,
1FTFW1E87MKD33870,50080.0,219425T,,SuperCrew,4x4,Gasoline,Automatic,Space White,XL 4WD SC 145,SRW,
1FT8W3ANXMED02272,64000.0,219408,,Crew,4x2,Gasoline,Automatic,Agate Black Metallic,LARIAT 2WD CC160,SRW,56
1FTLR4FE6BPA95266,18444.0,CV1340A,80337,Super,4x4,Gasoline,,Blue,XLT,,
1FTKR1EDXAPA08681,15920.0,219397TA,58531,Super,4x2,Gasoline,,Red,,,
1FTKR1EDXAPA08681,15920.0,219397TA,58531,Super,4x2,Gasoline,,Red,,,
1FTLR4FE6BPA95266,18444.0,CV1340A,80337,Super,4x4,Gasoline,,Blue,XLT,,
3GCPCREC0EG485711,29992.0,T1R292TA,49738,Crew,4x2,Gasoline,,Silver Ice Metallic,LT,SRW,
1FTFX1EF1CFD09647,19977.0,219427TA,128869,Super,4x4,Gasoline,Automatic,Black,XLT,SRW,
3GTU2MEC9JG333882,37444.0,HC1198RA,56485,Crew,4x4,Gasoline,,Blue,SLE,SRW,
1FTFX1EF1CFD09647,19977.0,219427TA,128869,Super,4x4,Gasoline,Automatic,Black,XLT,SRW,
3C6UR5DL4EG270139,45444.0,T1R239A,70969,Crew,4x4,Diesel,,Blue Streak Pearlcoat,Big Horn,SRW,
1D7HU182X7S236842,15552.0,T1R100A2,114166,Quad,4x4,Gasoline,,Flame Red Clearcoat,SLT,,
1C6SRFJT0MN688169,52180.0,T1R247,,Crew,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
1GCVKSEC3FZ274621,38995.0,2180190A,36951,Double,4x4,Flex Fuel,Automatic,Tungsten Metallic,LTZ,SRW,42
3C6UR5FL9MG570836,66992.0,T1R260,,Crew,4x4,Diesel,,Olive Green Pearl-Coat Exterior Paint,Laramie,SRW,
3C63R3HL3MG574989,71653.0,T1R300,,Crew,4x4,Diesel,,Granite Crystal Metallic Clear- Coat Exterior Paint,Big Horn,SRW,
1C6SRFFT5MN670419,47419.0,T1R341,,Crew,4x4,Gasoline,,Diamond Black Crystal Pearl-Coat Exterior Paint,Big Horn/Lone Star,SRW,
1C6SRFRT1MN641382,62164.0,T1R334,,Crew,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
1FTEW1EP2MKD83093,45475.0,219426,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XL 4WD SC145,SRW,
1GCUYEED1MZ238654,50805.0,2180229,,Crew,4x4,Gasoline,Automatic,Black,RST,SRW,
1GCRYEED7MZ234100,48115.0,2180259,,Double,4x4,Gasoline,Automatic,Shadow Gray Metallic,RST,SRW,
3C63R3JL2MG574993,77567.0,T1R274,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
1FTER4FH0MLD43394,47360.0,219473,,SuperCrew,4x4,Gasoline,Automatic,Shadow Black,LARIAT 4WD SUPERCREW 5 B,SRW,
1FTFW1E55MFB37716,56375.0,219424,,SuperCrew,4x4,Gasoline,Automatic,Oxford White,XLT 4WD SC157,SRW,
3GCUKREC9JG287435,40990.0,2180105A,23613,Crew,4x4,Gasoline,Automatic,Summit White,LT,SRW,33
1GC4YLE75MF234879,43390.0,2180245,,Crew,4x4,Gasoline,Automatic,Summit White,Work Truck,SRW,
3C63R3JL3MG574940,75175.0,T1R257,,Crew,4x4,Diesel,,Granite Crystal Metallic Clear- Coat Exterior Paint,Laramie,SRW,
1C6SRFFT3MN670421,47519.0,T1R336,,Crew,4x4,Gasoline,,Maximum Steel Metallic Clear-Coat Exterior Paint,Big Horn/Lone Star,SRW,
1FTER4FH9KLA76849,36995.0,10144A,21457,SuperCrew,4x4,Gasoline,,Shadow Black,,SRW,
3C63R3JL8MG575002,75645.0,T1R280,,Crew,4x4,Diesel,,Patriot Blue Pearl-Coat Exterior Paint,Laramie,SRW,
1FTFW1E88MFA33814,47375.0,219478T,,SuperCrew,4x4,Gasoline,Automatic,Oxford White,XL 4WD SC 145,SRW,
1FTFW1E82MKD18337,59185.0,219401T,,SuperCrew,4x4,Gasoline,Automatic,Space White Metallic,XLT 4WD SC145,SRW,
1FT7W2BN8MED40815,50360.0,219436,,Crew,4x4,Gasoline,Automatic,Oxford White,XL 4WD CC160,SRW,56
1FTER4FH2MLD41520,47265.0,219461,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray Metallic,LARIAT 4WD SUPERCREW 5 B,SRW,
1C6RR7GG6MS547865,36377.0,T1R290,,Quad,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Warlock,SRW,
3C6UR5FL3MG560111,72700.0,T1R291,,Crew,4x4,Diesel,,Billet Silver Metallic Clear-Coat Exterior Paint,Laramie,SRW,
3C6UR5CJ0MG591397,46798.0,T1R310,,Crew,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Tradesman,SRW,
1C6RR7GG8MS547866,36127.0,T1R287,,Quad,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Warlock,SRW,
3C63R3JL3MG574999,77495.0,T1R267,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
1FTFW1E83MFA61584,71265.0,219410,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray,LARIAT 4WD SC157,SRW,
1FTER4FH0MLD46084,39990.0,219479,,SuperCrew,4x4,Gasoline,Automatic,Shadow Black,XLT 4WD SUPERCREW 5 BOX,SRW,
1FTER4FH2MLD45941,40185.0,219476,,SuperCrew,4x4,Gasoline,Automatic,Carbonized Gray Metallic,XLT 4WD SUPERCREW 5 BOX,SRW,
1GCRCREH3EZ269629,Call for Pricing,P11406A,82042,Double,4x2,Flex Fuel,Automatic,Silver Ice Metallic,LT,SRW,42
1C6SRFHT5MN682616,67159.0,T1R286,,Crew,4x4,Gasoline,,Granite Crystal Metallic Clear-Coat Exterior Paint,Limited,SRW,
3C63R3HL5MG571835,71259.0,T1R299,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Big Horn,SRW,
1FTER4FH8MLD33292,38900.0,219435,,SuperCrew,4x4,Gasoline,Automatic,Velocity Blue Metallic,XLT 4WD SUPERCREW 5 BOX,SRW,
1FTER4FH8MLD44261,38900.0,219475,,SuperCrew,4x4,Gasoline,Automatic,Iconic Silver Metallic,XLT 4WD SUPERCREW 5 BOX,SRW,
1C6SRFFT6MN670414,48059.0,T1R342,,Crew,4x4,Gasoline,,Bright White Clear-Coat Exterior Paint,Big Horn/Lone Star,SRW,
1C6SRFFT3MN670418,47419.0,T1R340,,Crew,4x4,Gasoline,,Delmonico Red Pearl-Coat Exterior Paint,Big Horn/Lone Star,SRW,
3C63R3HLXMG571832,71553.0,T1R294,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Big Horn,SRW,
1FT8W2BTXMED24389,74560.0,219462,,Crew,4x4,Diesel,Automatic,Star White Metallic Tri-Coat,LARIAT 4WD CC160,SRW,56
1FTFW1E49LKF55872,56245.0,209702T,,SuperCrew,4x4,,Automatic,Blue Jeans Metallic,XLT 4WD SPRC 157,SRW,
1FTFW1ED6MFA94611,79540.0,219430,,SuperCrew,4x4,Electric,Automatic,Star White Metallic Trico,LIMITED 4WD SC145,SRW,
1FT8W3BT8MED21013,81815.0,219434,,Crew,4x4,Diesel,Automatic,Lithium Gray Metallic,LARIAT 4WD CC176,SRW,56
1GCHSBEA1K1302274,Call for Pricing,P11513,11307,Extended,4x2,Gasoline,Automatic,Silver Ice Metallic,2WD Work Truck,SRW,36
3C6UR5FL5MG569182,71395.0,T1R319,,Crew,4x4,Diesel,,Delmonico Red Pearl-Coat Exterior Paint,Laramie,SRW,
1C6SRFRTXMN641381,62264.0,T1R328,,Crew,4x4,Gasoline,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
1C6SRFFTXMN670416,47819.0,T1R346,,Crew,4x4,Gasoline,,Billet Silver Metallic Clear-Coat Exterior Paint,Big Horn/Lone Star,SRW,
1FTER4FH5MLD43553,35140.0,219469,,SuperCrew,4x4,Gasoline,Automatic,Oxford White,XL 4WD SUPERCREW 5 BOX,SRW,
3C63R3JL3MG575005,76840.0,T1R262,,Crew,4x4,Diesel,,Granite Crystal Metallic Clear- Coat Exterior Paint,Laramie,SRW,
3C63R3JL7MG570289,74925.0,T1R253,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
1C6SRFJT7MN688170,52280.0,T1R243,,Crew,4x4,Gasoline,,Delmonico Red Pearl-Coat Exterior Paint,Laramie,SRW,
3C63R3JL1MG574998,77545.0,T1R268,,Crew,4x4,Diesel,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
3C6UR5DL0MG511404,62567.0,T1R076,,Crew,4x4,Diesel,,Bright White Clear-Coat Exterior Paint,Big Horn,SRW,
3C63R3JL5MG570288,75400.0,T1R251,,Crew,4x4,Diesel,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
3C6UR5FL3MG569181,72672.0,T1R283,,Crew,4x4,Diesel,,Bright White Clear-Coat Exterior Paint,Laramie,SRW,
3C6UR5FL8MG524706,72278.0,T1R314,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
3C6UR5FL3MG570833,73372.0,T1R325,,Crew,4x4,Diesel,,Delmonico Red Pearl-Coat Exterior Paint,Laramie,SRW,
1FTFW1E85MKD34077,62755.0,219431T,,SuperCrew,4x4,Gasoline,Automatic,Agate Black Metallic,LARIAT 4WD SC145,SRW,
1FT7X2BN5MED40817,51965.0,219428,,Super,4x4,Gasoline,Automatic,Oxford White,XLT 4WD SC 164,SRW,56
1FTFW1E8XMFA61582,59095.0,219349,,SuperCrew,4x4,Gasoline,Automatic,Lead Foot,XLT 4WD SC157,SRW,
1GCPTDE19H1240815,Call for Pricing,P11520,48260,Crew,4x4,Diesel,Automatic,Graphite Metallic,4WD Z71,SRW,36
1C6SRFHT9MN682618,67459.0,T1R285,,Crew,4x4,Gasoline,,Ivory White Tri-Coat Pearl-Coat Exterior Paint,Limited,SRW,
1FT7X2B65GEB56197,Call for Pricing,HC1187A,123615,Super,4x4,Gasoline,,White,,SRW,
1C6SRFMT2MN748691,52329.0,T1R344,,Crew,4x4,Gasoline,,Tank Clear-Coat Exterior Paint,Big Horn/Lone Star,SRW,
1C6RR7GG3MS525595,38226.0,T1R315,,Quad,4x4,Gasoline,,Granite Crystal Metallic Clear-Coat Exterior Paint,Warlock,SRW,
1FTFW1ET1DFC13222,24995.0,10468A2,134455,SuperCrew,4x4,Gasoline,,Oxford White,,SRW,
3C6UR5FL7MG569183,72772.0,T1R273,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Laramie,SRW,
3C63R3HL1MG571833,70060.0,T1R323,,Crew,4x4,Diesel,,Diamond Black Crystal Pearl-Coat Exterior Paint,Big Horn,SRW,
3C6UR5KL2FG663416,59992.0,D7236,27380,Crew,4x4,Diesel,,Deep Cherry Red Crystal Pearlcoat,Laramie,SRW,
1C6SRFJT8MN671765,53790.0,T1R312T,,Crew,4x4,Gasoline,,Granite Crystal Metallic Clear-Coat Exterior Paint,Laramie,SRW,
3C63R3JL6MG575001,78167.0,T1R296,,Crew,4x4,Diesel,,Granite Crystal Metallic Clear- Coat Exterior Paint,Laramie,SRW,
3C63R3JLXMG574997,78661.0,T1R295,,Crew,4x4,Diesel,,Granite Crystal Metallic Clear- Coat Exterior Paint,Laramie,SRW,
3C63R3JL3MG570290,75799.0,T1R276,,Crew,4x4,Diesel,,Granite Crystal Metallic Clear- Coat Exterior Paint,Laramie,SRW,
